"","doc_id","word","candidate"
"656","2024-10-29","ad","Donald Trump"
"657","2024-10-29","ad","Donald Trump"
"658","2024-10-29","ad","Donald Trump"
"659","2024-10-29","ad","Donald Trump"
"660","2024-10-29","ad","Donald Trump"
"661","2024-10-29","attack","Donald Trump"
"662","2024-10-29","spend","Donald Trump"
"663","2024-10-29","Donald","Donald Trump"
"664","2024-10-29","brand","Donald Trump"
"665","2024-10-29","complaint","Donald Trump"
"666","2024-10-29","suggest","Donald Trump"
"667","2024-10-29","apply","Donald Trump"
"668","2024-10-29","Donald","Donald Trump"
"669","2024-10-29","roaring","Donald Trump"
"670","2024-10-29","waffling","Donald Trump"
"671","2024-10-29","vote","Donald Trump"
"672","2024-10-29","Donald","Donald Trump"
"673","2024-10-29","rally","Donald Trump"
"674","2024-10-29","Donald","Donald Trump"
"675","2024-10-29","Mr.","Donald Trump"
"676","2024-10-29","Donald","Donald Trump"
"677","2024-10-29","opinion","Donald Trump"
"678","2024-10-29","rally","Donald Trump"
"679","2024-10-29","have","Donald Trump"
"680","2024-10-29","say","Donald Trump"
"681","2024-10-29","remark","Donald Trump"
"682","2024-10-29","unfortunately","Donald Trump"
"683","2024-10-29","President","Donald Trump"
"684","2024-10-29","Donald","Donald Trump"
"685","2024-10-29","President","Donald Trump"
"686","2024-10-29","Administration","Donald Trump"
"687","2024-10-29","lose","Donald Trump"
"688","2024-10-29","Donald","Donald Trump"
"689","2024-10-29","intact","Donald Trump"
"690","2024-10-29","Donald","Donald Trump"
"691","2024-10-29","Donald","Donald Trump"
"692","2024-10-29","Donald","Donald Trump"
"693","2024-10-29","Donald","Donald Trump"
"694","2024-10-29","Donald","Donald Trump"
"695","2024-10-29","Donald","Donald Trump"
"696","2024-10-29","Donald","Donald Trump"
"697","2024-10-29","Donald","Donald Trump"
"698","2024-10-29","Donald","Donald Trump"
"699","2024-10-29","staffer","Donald Trump"
"700","2024-10-29","block","Donald Trump"
"701","2024-10-29","term","Donald Trump"
"702","2024-10-29","interest","Donald Trump"
"703","2024-10-29","Donald","Donald Trump"
"704","2024-10-29","Donald","Donald Trump"
"705","2024-10-29","be","Donald Trump"
"706","2024-10-29","Donald","Donald Trump"
"707","2024-10-29","Donald","Donald Trump"
"708","2024-10-29","Donald","Donald Trump"
"709","2024-10-29","Donald","Donald Trump"
"710","2024-10-29","Donald","Donald Trump"
"711","2024-10-29","Donald","Donald Trump"
"712","2024-10-29","embodied","Donald Trump"
"713","2024-10-29","Donald","Donald Trump"
"714","2024-10-29","Donald","Donald Trump"
"715","2024-10-29","himself","Donald Trump"
"716","2024-10-29","make","Donald Trump"
"717","2024-10-29","Donald","Donald Trump"
"718","2024-10-29","Donald","Donald Trump"
"719","2024-10-29","Donald","Donald Trump"
"720","2024-10-29","talk","Donald Trump"
"721","2024-10-29","Donald","Donald Trump"
"722","2024-10-29","Donald","Donald Trump"
"723","2024-10-29","Donald","Donald Trump"
"724","2024-10-29","Donald","Donald Trump"
"725","2024-10-29","policy","Donald Trump"
"726","2024-10-29","Donald","Donald Trump"
"727","2024-10-29","Donald","Donald Trump"
"728","2024-10-29","people","Donald Trump"
"729","2024-10-29","Donald","Donald Trump"
"730","2024-10-29","Donald","Donald Trump"
"731","2024-10-29","Donald","Donald Trump"
"732","2024-10-29","Donald","Donald Trump"
"733","2024-10-29","Administration","Donald Trump"
"734","2024-10-29","lesson","Donald Trump"
"735","2024-10-29","represent","Donald Trump"
"736","2024-10-29","Donald","Donald Trump"
"737","2024-10-29","Donald","Donald Trump"
"738","2024-10-29","Donald","Donald Trump"
"739","2024-10-29","Donald","Donald Trump"
"740","2024-10-29","mate","Donald Trump"
"741","2024-10-29","Administration","Donald Trump"
"742","2024-10-29","lose","Donald Trump"
"743","2024-10-29","Donald","Donald Trump"
"744","2024-10-29","Donald","Donald Trump"
"745","2024-10-29","Donald","Donald Trump"
"746","2024-10-29","Donald","Donald Trump"
"747","2024-10-29","Donald","Donald Trump"
"748","2024-10-28","Donald","Donald Trump"
"749","2024-10-28","biggest","Donald Trump"
"750","2024-10-28","support","Donald Trump"
"751","2024-10-28","plan","Donald Trump"
"752","2024-10-28","Donald","Donald Trump"
"753","2024-10-28","Donald","Donald Trump"
"754","2024-10-28","rally","Donald Trump"
"755","2024-10-28","campaign","Donald Trump"
"756","2024-10-28","rally","Donald Trump"
"757","2024-10-28","opponent","Donald Trump"
"758","2024-10-28","friend","Donald Trump"
"759","2024-10-28","win","Donald Trump"
"760","2024-10-28","Donald","Donald Trump"
"761","2024-10-28","ego","Donald Trump"
"762","2024-10-28","say","Donald Trump"
"763","2024-10-28","follower","Donald Trump"
"764","2024-10-28","bond","Donald Trump"
"765","2024-10-28","Donald","Donald Trump"
"766","2024-10-28","Donald","Donald Trump"
"767","2024-10-28","Donald","Donald Trump"
"768","2024-10-28","go","Donald Trump"
"769","2024-10-28","see","Donald Trump"
"770","2024-10-28","Donald","Donald Trump"
"771","2024-10-28","Donald","Donald Trump"
"772","2024-10-27","Donald","Donald Trump"
"773","2024-10-27","Donald","Donald Trump"
"774","2024-10-27","Donald","Donald Trump"
"775","2024-10-27","Mr.","Donald Trump"
"776","2024-10-27","Donald","Donald Trump"
"777","2024-10-27","Mr.","Donald Trump"
"778","2024-10-27","Donald","Donald Trump"
"779","2024-10-27","Mr.","Donald Trump"
"780","2024-10-27","Donald","Donald Trump"
"781","2024-10-27","Mr.","Donald Trump"
"782","2024-10-27","Donald","Donald Trump"
"783","2024-10-27","imagine","Donald Trump"
"784","2024-10-26","Donald","Donald Trump"
"785","2024-10-26","convert","Donald Trump"
"786","2024-10-26","election","Donald Trump"
"787","2024-10-26","move","Donald Trump"
"788","2024-10-26","ag","Donald Trump"
"789","2024-10-26","make","Donald Trump"
"790","2024-10-26","supportive","Donald Trump"
"791","2024-10-26","percent","Donald Trump"
"792","2024-10-26","look","Donald Trump"
"793","2024-10-26","issue","Donald Trump"
"794","2024-10-26","inroad","Donald Trump"
"795","2024-10-26","favore","Donald Trump"
"796","2024-10-26","vote","Donald Trump"
"797","2024-10-26","Donald","Donald Trump"
"798","2024-10-26","swaggering","Donald Trump"
"799","2024-10-26","successful","Donald Trump"
"800","2024-10-26","Donald","Donald Trump"
"801","2024-10-26","electorate","Donald Trump"
"802","2024-10-26","preferre","Donald Trump"
"803","2024-10-26","go","Donald Trump"
"804","2024-10-26","message","Donald Trump"
"805","2024-10-26","Donald","Donald Trump"
"806","2024-10-26","aging","Donald Trump"
"807","2024-10-26","act","Donald Trump"
"808","2024-10-26","age","Donald Trump"
"809","2024-10-26","note","Donald Trump"
"810","2024-10-26","behavior","Donald Trump"
"811","2024-10-26","secretary","Donald Trump"
"812","2024-10-26","look","Donald Trump"
"813","2024-10-26","call","Donald Trump"
"814","2024-10-26","err","Donald Trump"
"815","2024-10-25","Donald","Donald Trump"
"816","2024-10-25","prevail","Donald Trump"
"817","2024-10-25","Donald","Donald Trump"
"818","2024-10-25","Mr.","Donald Trump"
"819","2024-10-25","Mr.","Donald Trump"
"820","2024-10-25","Mr.","Donald Trump"
"821","2024-10-25","Mr.","Donald Trump"
"822","2024-10-25","Donald","Donald Trump"
"823","2024-10-25","family","Donald Trump"
"824","2024-10-25","Donald","Donald Trump"
"825","2024-10-25","Mr.","Donald Trump"
"826","2024-10-25","Mr.","Donald Trump"
"827","2024-10-25","Mr.","Donald Trump"
"828","2024-10-25","Mr.","Donald Trump"
"829","2024-10-25","image","Donald Trump"
"830","2024-10-25","Mr.","Donald Trump"
"831","2024-10-25","Mr.","Donald Trump"
"832","2024-10-25","campaign","Donald Trump"
"833","2024-10-25","Mr.","Donald Trump"
"834","2024-10-25","Mr.","Donald Trump"
"835","2024-10-25","Mr.","Donald Trump"
"836","2024-10-25","Mr.","Donald Trump"
"837","2024-10-25","Mr.","Donald Trump"
"838","2024-10-25","Donald","Donald Trump"
"839","2024-10-25","spend","Donald Trump"
"840","2024-10-25","presidency","Donald Trump"
"841","2024-10-25","presidency","Donald Trump"
"842","2024-10-25","go","Donald Trump"
"843","2024-10-25","speak","Donald Trump"
"844","2024-10-25","spend","Donald Trump"
"845","2024-10-25","go","Donald Trump"
"846","2024-10-25","cut","Donald Trump"
"847","2024-10-25","cut","Donald Trump"
"848","2024-10-25","promise","Donald Trump"
"849","2024-10-25","promise","Donald Trump"
"850","2024-10-25","promise","Donald Trump"
"851","2024-10-25","cut","Donald Trump"
"852","2024-10-25","house","Donald Trump"
"853","2024-10-25","cut","Donald Trump"
"854","2024-10-25","Donald","Donald Trump"
"855","2024-10-25","agenda","Donald Trump"
"856","2024-10-25","more","Donald Trump"
"857","2024-10-25","think","Donald Trump"
"858","2024-10-25","question","Donald Trump"
"859","2024-10-25","Donald","Donald Trump"
"860","2024-10-25","spend","Donald Trump"
"861","2024-10-25","presidency","Donald Trump"
"862","2024-10-25","presidency","Donald Trump"
"863","2024-10-25","go","Donald Trump"
"864","2024-10-25","speak","Donald Trump"
"865","2024-10-25","spend","Donald Trump"
"866","2024-10-25","go","Donald Trump"
"867","2024-10-25","cut","Donald Trump"
"868","2024-10-25","cut","Donald Trump"
"869","2024-10-25","promise","Donald Trump"
"870","2024-10-25","promise","Donald Trump"
"871","2024-10-25","promise","Donald Trump"
"872","2024-10-25","cut","Donald Trump"
"873","2024-10-25","house","Donald Trump"
"874","2024-10-25","cut","Donald Trump"
"875","2024-10-25","Donald","Donald Trump"
"876","2024-10-25","agenda","Donald Trump"
"877","2024-10-25","more","Donald Trump"
"878","2024-10-25","think","Donald Trump"
"879","2024-10-25","question","Donald Trump"
"880","2024-10-25","Donald","Donald Trump"
"881","2024-10-25","Donald","Donald Trump"
"882","2024-10-25","Donald","Donald Trump"
"883","2024-10-25","Donald","Donald Trump"
"884","2024-10-25","Donald","Donald Trump"
"885","2024-10-25","win","Donald Trump"
"886","2024-10-25","talk","Donald Trump"
"887","2024-10-25","Donald","Donald Trump"
"888","2024-10-25","Donald","Donald Trump"
"889","2024-10-25","situate","Donald Trump"
"890","2024-10-25","feel","Donald Trump"
"891","2024-10-25","rise","Donald Trump"
"892","2024-10-25","Donald","Donald Trump"
"893","2024-10-25","Donald","Donald Trump"
"894","2024-10-25","come","Donald Trump"
"895","2024-10-25","one","Donald Trump"
"896","2024-10-25","make","Donald Trump"
"897","2024-10-25","learn","Donald Trump"
"898","2024-10-25","Donald","Donald Trump"
"899","2024-10-25","ask","Donald Trump"
"900","2024-10-25","say","Donald Trump"
"901","2024-10-25","run","Donald Trump"
"902","2024-10-25","ask","Donald Trump"
"903","2024-10-25","say","Donald Trump"
"904","2024-10-25","understanding","Donald Trump"
"905","2024-10-25","boss","Donald Trump"
"906","2024-10-25","like","Donald Trump"
"907","2024-10-25","different","Donald Trump"
"908","2024-10-25","thing","Donald Trump"
"909","2024-10-25","hub","Donald Trump"
"910","2024-10-25","organization","Donald Trump"
"911","2024-10-25","idea","Donald Trump"
"912","2024-10-25","type","Donald Trump"
"913","2024-10-25","economy","Donald Trump"
"914","2024-10-25","term","Donald Trump"
"915","2024-10-25","want","Donald Trump"
"916","2024-10-25","example","Donald Trump"
"917","2024-10-25","want","Donald Trump"
"918","2024-10-25","do","Donald Trump"
"919","2024-10-25","try","Donald Trump"
"920","2024-10-25","term","Donald Trump"
"921","2024-10-25","term","Donald Trump"
"922","2024-10-25","propose","Donald Trump"
"923","2024-10-25","exist","Donald Trump"
"924","2024-10-25","report","Donald Trump"
"925","2024-10-25","Donald","Donald Trump"
"926","2024-10-25","Donald","Donald Trump"
"927","2024-10-25","Donald","Donald Trump"
"928","2024-10-25","time","Donald Trump"
"929","2024-10-25","Administration","Donald Trump"
"930","2024-10-25","come","Donald Trump"
"931","2024-10-25","pick","Donald Trump"
"932","2024-10-25","term","Donald Trump"
"933","2024-10-25","people","Donald Trump"
"934","2024-10-25","Donald","Donald Trump"
"935","2024-10-25","Donald","Donald Trump"
"936","2024-10-25","Donald","Donald Trump"
"937","2024-10-25","Donald","Donald Trump"
"938","2024-10-25","Donald","Donald Trump"
"939","2024-10-25","family","Donald Trump"
"940","2024-10-25","close","Donald Trump"
"941","2024-10-25","term","Donald Trump"
"942","2024-10-25","come","Donald Trump"
"943","2024-10-25","Donald","Donald Trump"
"944","2024-10-25","Donald","Donald Trump"
"945","2024-10-25","relationship","Donald Trump"
"946","2024-10-25","have","Donald Trump"
"947","2024-10-25","time","Donald Trump"
"948","2024-10-25","relationship","Donald Trump"
"949","2024-10-25","have","Donald Trump"
"950","2024-10-25","presidency","Donald Trump"
"951","2024-10-25","want","Donald Trump"
"952","2024-10-25","anoint","Donald Trump"
"953","2024-10-25","see","Donald Trump"
"954","2024-10-25","want","Donald Trump"
"955","2024-10-25","Donald","Donald Trump"
"956","2024-10-25","kind","Donald Trump"
"957","2024-10-25","Administration","Donald Trump"
"958","2024-10-25","be","Donald Trump"
"959","2024-10-25","Donald","Donald Trump"
"960","2024-10-25","Donald","Donald Trump"
"961","2024-10-25","world","Donald Trump"
"962","2024-10-25","interested","Donald Trump"
"963","2024-10-25","Administration","Donald Trump"
"964","2024-10-25","Donald","Donald Trump"
"965","2024-10-25","Administration","Donald Trump"
"966","2024-10-25","Donald","Donald Trump"
"967","2024-10-25","drop","Donald Trump"
"968","2024-10-25","dismissive","Donald Trump"
"969","2024-10-25","figure","Donald Trump"
"970","2024-10-25","protest","Donald Trump"
"971","2024-10-25","victory","Donald Trump"
"972","2024-10-25","side","Donald Trump"
"973","2024-10-25","try","Donald Trump"
"974","2024-10-25","office","Donald Trump"
"975","2024-10-25","call","Donald Trump"
"976","2024-10-25","win","Donald Trump"
"977","2024-10-25","Donald","Donald Trump"
"978","2024-10-25","Donald","Donald Trump"
"979","2024-10-25","relationship","Donald Trump"
"980","2024-10-25","be","Donald Trump"
"981","2024-10-25","Donald","Donald Trump"
"982","2024-10-25","win","Donald Trump"
"983","2024-10-25","talk","Donald Trump"
"984","2024-10-25","Donald","Donald Trump"
"985","2024-10-25","chief","Donald Trump"
"986","2024-10-25","meet","Donald Trump"
"987","2024-10-25","Donald","Donald Trump"
"988","2024-10-25","chief","Donald Trump"
"989","2024-10-25","work","Donald Trump"
"990","2024-10-25","secretary","Donald Trump"
"991","2024-10-25","President","Donald Trump"
"992","2024-10-25","have","Donald Trump"
"993","2024-10-24","Donald","Donald Trump"
"994","2024-10-24","win","Donald Trump"
"995","2024-10-24","will","Donald Trump"
"996","2024-10-24","wins","Donald Trump"
"997","2024-10-24","Donald","Donald Trump"
"998","2024-10-24","Mr.","Donald Trump"
"999","2024-10-24","Donald","Donald Trump"
"1000","2024-10-24","Donald","Donald Trump"
"1001","2024-10-24","Donald","Donald Trump"
"1002","2024-10-24","consider","Donald Trump"
"1003","2024-10-24","people","Donald Trump"
"1004","2024-10-24","voter","Donald Trump"
"1005","2024-10-24","aim","Donald Trump"
"1006","2024-10-24","describe","Donald Trump"
"1007","2024-10-24","year","Donald Trump"
"1008","2024-10-24","critic","Donald Trump"
"1009","2024-10-24","term","Donald Trump"
"1010","2024-10-24","Donald","Donald Trump"
"1011","2024-10-24","lose","Donald Trump"
"1012","2024-10-24","scheme","Donald Trump"
"1013","2024-10-24","team","Donald Trump"
"1014","2024-10-24","cheat","Donald Trump"
"1015","2024-10-24","Donald","Donald Trump"
"1016","2024-10-24","Mr.","Donald Trump"
"1017","2024-10-24","Mr.","Donald Trump"
"1018","2024-10-24","Mr.","Donald Trump"
"1019","2024-10-24","Donald","Donald Trump"
"1020","2024-10-24","preview","Donald Trump"
"1021","2024-10-24","embrace","Donald Trump"
"1022","2024-10-24","cabinet","Donald Trump"
"1023","2024-10-24","victory","Donald Trump"
"1024","2024-10-24","loyalty","Donald Trump"
"1025","2024-10-24","impulse","Donald Trump"
"1026","2024-10-24","care","Donald Trump"
"1027","2024-10-24","fail","Donald Trump"
"1028","2024-10-24","find","Donald Trump"
"1029","2024-10-24","member","Donald Trump"
"1030","2024-10-24","ear","Donald Trump"
"1031","2024-10-24","presidency","Donald Trump"
"1032","2024-10-24","critic","Donald Trump"
"1033","2024-10-24","restoration","Donald Trump"
"1034","2024-10-24","continuation","Donald Trump"
"1035","2024-10-24","adviser","Donald Trump"
"1036","2024-10-24","Donald","Donald Trump"
"1037","2024-10-24","look","Donald Trump"
"1038","2024-10-24","Donald","Donald Trump"
"1039","2024-10-24","Mr.","Donald Trump"
"1040","2024-10-24","President","Donald Trump"
"1041","2024-10-24","Mr.","Donald Trump"
"1042","2024-10-23","Donald","Donald Trump"
"1043","2024-10-23","engage","Donald Trump"
"1044","2024-10-23","talk","Donald Trump"
"1045","2024-10-23","Donald","Donald Trump"
"1046","2024-10-23","say","Donald Trump"
"1047","2024-10-23","take","Donald Trump"
"1048","2024-10-23","Administration","Donald Trump"
"1049","2024-10-23","opportunist","Donald Trump"
"1050","2024-10-23","son","Donald Trump"
"1051","2024-10-23","victory","Donald Trump"
"1052","2024-10-23","Mr.","Donald Trump"
"1053","2024-10-23","Mr.","Donald Trump"
"1054","2024-10-23","Mr.","Donald Trump"
"1055","2024-10-23","appointee","Donald Trump"
"1056","2024-10-23","Mr.","Donald Trump"
"1057","2024-10-23","Mr.","Donald Trump"
"1058","2024-10-23","Mr.","Donald Trump"
"1059","2024-10-23","Mr.","Donald Trump"
"1060","2024-10-23","Mr.","Donald Trump"
"1061","2024-10-23","Mr.","Donald Trump"
"1062","2024-10-23","Mr.","Donald Trump"
"1063","2024-10-23","Mr.","Donald Trump"
"1064","2024-10-23","Mr.","Donald Trump"
"1065","2024-10-23","Mr.","Donald Trump"
"1066","2024-10-23","Administration","Donald Trump"
"1067","2024-10-23","Donald","Donald Trump"
"1068","2024-10-23","Donald","Donald Trump"
"1069","2024-10-23","Donald","Donald Trump"
"1070","2024-10-23","Mr.","Donald Trump"
"1071","2024-10-23","Mr.","Donald Trump"
"1072","2024-10-22","Donald","Donald Trump"
"1073","2024-10-22","voter","Donald Trump"
"1074","2024-10-22","supporter","Donald Trump"
"1075","2024-10-22","percent","Donald Trump"
